,Unnamed: 0,Date,Name,Place,URL,min_temp,max_temp,uv_index,weather_desc
1330,1330,sam. 10.09.2011,Türlerseelauf Affoltern am Albis,Affoltern am Albis,http://services.datasport.com/2011/zkb/affoltern,19.0,28.0,0.0,Sunny
1331,1331,ven. 09.09.2011,"Jungfrau Minirun + Minimarathon, Interlaken",Interlaken,http://services.datasport.com/2011/lauf/jmprolog,9.0,19.0,0.0,Partly cloudy
1332,1332,mer. 07.09.2011,Tour du pays de Vaud #5 - Penthaz,Penthaz,http://services.datasport.com/2011/lauf/tdpv/etape1,,,,
1333,1333,sam. 03.09.2011,"Rütilauf, Rüti ZH",Rüti ZH,http://services.datasport.com/2011/zkb/rueti,17.0,27.0,0.0,Clear
1334,1334,sam. 03.09.2011,"Collontrek, Bionaz (I) - Arolla (CH)",Arolla,http://services.datasport.com/2011/lauf/collontrek,8.0,15.0,0.0,Light rain shower
1335,1335,sam. 03.09.2011,"Sommer Gommerlauf, Ulrichen",Ulrichen,http://services.datasport.com/2011/lauf/sommer-gommer,10.0,21.0,0.0,Clear
1336,1336,dim. 30.10.2011,Lausanne Marathon,Lausanne,http://services.datasport.com/2011/lauf/lamara,2.0,15.0,0.0,Mist
1337,1337,dim. 30.10.2011,"Lucerne Marathon, Luzern",Luzern,http://services.datasport.com/2011/lauf/lucernemarathon,1.0,16.0,0.0,Sunny
1338,1338,sam. 29.10.2011,"Glarner Stadtlauf, Glarus",Glarus,http://services.datasport.com/2011/lauf/glarus,4.0,13.0,0.0,Partly cloudy
1339,1339,dim. 23.10.2011,"Bremgartenlauf, Bremgarten b.Bern",Bremgarten b. Bern,http://services.datasport.com/2011/lauf/bremgarten,3.0,14.0,0.0,Clear
1340,1340,sam. 22.10.2011,"Üetliberglauf, Zürich",Zürich,http://services.datasport.com/2011/zkb/uetliberg,-1.0,14.0,0.0,Clear
1341,1341,sam. 22.10.2011,Herbstlauf Burgdorf,Burgdorf,http://services.datasport.com/2011/lauf/burgherbst,1.0,11.0,0.0,Clear
1342,1342,dim. 16.10.2011,"Brienzerseelauf, Bönigen",Bönigen b. Interlaken,http://services.datasport.com/2011/lauf/brienzer,-5.0,10.0,0.0,Sunny
1343,1343,sam. 15.10.2011,"Hallwilerseelauf, Beinwil am See",Beinwil am See,http://services.datasport.com/2011/lauf/hallwil,0.0,18.0,0.0,Clear
1344,1344,sam. 15.10.2011,"Bürenlauf, Büren an der Aare",Büren an der Aare,http://services.datasport.com/2011/lauf/bueren,-1.0,16.0,0.0,Mist
1345,1345,dim. 09.10.2011,Schlosslauf Rapperswil-Jona,Rapperswil SG,http://services.datasport.com/2011/lauf/schloss,2.0,5.0,0.0,Light sleet
1346,1346,sam. 01.10.2011,Morat-Fribourg,Murten,http://services.datasport.com/2011/lauf/morat,7.0,24.0,0.0,Sunny
1347,1347,dim. 27.11.2011,"Course de l'Avent, Yverdon",Fribourg,http://services.datasport.com/2011/lauf/YverdonNoel,-1.0,9.0,0.0,Clear
1348,1348,sam. 26.11.2011,Basler Stadtlauf,Basel,http://services.datasport.com/2011/lauf/basel,0.0,9.0,0.0,Clear
1349,1349,sam. 26.11.2011,Foulées automnales de Meyrin,Meyrin,http://services.datasport.com/2011/lauf/meyrin,-2.0,10.0,0.0,Clear
1350,1350,dim. 20.11.2011,Frauenfelder,Frauenfeld,http://services.datasport.com/2011/lauf/frauenfelder,-3.0,12.0,0.0,Clear
1351,1351,sam. 19.11.2011,"Corrida Bulloise, Bulle",Bulle,http://services.datasport.com/2011/lauf/corrida,-1.0,9.0,0.0,Clear
1352,1352,sam. 19.11.2011,Langenthaler Stadtlauf,Langenthal,http://services.datasport.com/2011/lauf/langenthal,-2.0,10.0,0.0,Clear
1353,1353,dim. 13.11.2011,"Maratona Ticino, Tenero",Tenero,http://services.datasport.com/2011/lauf/tenero,0.0,9.0,0.0,Clear
1354,1354,dim. 13.11.2011,"Int. Bieler Cross, Biel-Bienne",Biel/Bienne,http://services.datasport.com/2011/lauf/bielercross,1.0,15.0,0.0,Clear
1355,1355,dim. 13.11.2011,"Augusta Raurica Lauf, Augst BL",Augst BL,http://services.datasport.com/2011\lauf\augusta-raurica,2.0,14.0,0.0,Clear
1356,1356,sam. 12.11.2011,"Kyburglauf, Kyburg",Kyburg,http://services.datasport.com/2011/lauf/kyburg,0.0,15.0,0.0,Clear
1357,1357,dim. 06.11.2011,"Walliseller Lauf, Wallisellen",Wallisellen,http://services.datasport.com/2011/lauf/wallisellen,8.0,18.0,0.0,Partly cloudy
1358,1358,dim. 06.11.2011,"Gurtenclassic, Wabern",Wabern,http://services.datasport.com/2011/lauf/gurten,5.0,18.0,0.0,Partly cloudy
1359,1359,sam. 31.12.2011,Gippinger Stauseelauf,Leuggern,http://services.datasport.com/2011/lauf/gippingen,2.0,5.0,0.0,Light rain
1360,1360,sam. 31.12.2011,Silvesterlauf Gersau,Gersau,http://services.datasport.com/2011/lauf/gersau,-2.0,2.0,0.0,Moderate rain
1361,1361,sam. 17.12.2011,"Christmas Midnight Run, Lausanne",Lausanne,http://services.datasport.com/2011/lauf/midnight,-4.0,0.0,0.0,Partly cloudy
1362,1362,sam. 17.12.2011,"La Trotteuse-Tissot, La Chaux-de-Fonds",La Chaux-de-Fonds,http://services.datasport.com/2011/lauf/trotteuse,-1.0,0.0,0.0,Partly cloudy
1363,1363,dim. 11.12.2011,"Zürcher Silvesterlauf, Zürich",Zürich,http://services.datasport.com/2011/lauf/silvester,2.0,9.0,0.0,Mist
1364,1364,sam. 10.12.2011,Course Titzé de noël Sion,Sion,http://services.datasport.com/2011/lauf/sion,-8.0,1.0,0.0,Partly cloudy
1365,1365,dim. 04.12.2011,"Steinhölzlilauf, Liebefeld",Liebefeld,http://services.datasport.com/2011/lauf/steinhlzli,4.0,9.0,0.0,Partly cloudy
1366,1366,sam. 03.12.2011,"Course de l'Escalade, Genève",Genève,http://services.datasport.com/2011/lauf/escalade,5.0,7.0,0.0,Cloudy
1367,1367,sam. 03.12.2011,Gossauer Weihnachtslauf,Gossau SG,http://services.datasport.com/2011/lauf/gossau,3.0,7.0,0.0,Partly cloudy
1368,1368,sam. 14.01.2012,"Dietiker Neujahrslauf, Dietikon",Dietikon,http://services.datasport.com/2012/zkb/zhneujahr,0.0,2.0,0.0,Clear
1369,1369,sam. 07.01.2012,"Swiss Snow Walk & Run, Arosa",Arosa,http://services.datasport.com/2012/lauf/arosa,-18.0,-3.0,0.0,Partly cloudy
1370,1370,dim. 01.01.2012,"Neujahrsmarathon Zürich, Schlieren",Schlieren,http://services.datasport.com/2012/lauf/neujahrsmarathon/,6.0,10.0,0.0,Partly cloudy
1371,1371,sam. 25.02.2012,ASICS Bremgarter Reusslauf,Bremgarten AG,http://services.datasport.com/2012/lauf/reuss,3.0,9.0,0.0,Mist
1372,1372,sam. 31.03.2012,Männedörfler Waldlauf,Männedorf,http://services.datasport.com/2012/zkb/maennedorf,2.0,14.0,0.0,Sunny
1373,1373,sam. 31.03.2012,10km Schweizer Meisterschaften Lyss,Lyss,http://services.datasport.com/2012/lauf/lyss10km,4.0,15.0,0.0,Cloudy
1374,1374,sam. 31.03.2012,Birslauf Basel,Basel,http://services.datasport.com/2012/lauf/birslauffr,3.0,16.0,0.0,Cloudy
1375,1375,dim. 25.03.2012,Walking Lugano,Lugano,http://services.datasport.com/2012/lauf/lugano,2.0,18.0,0.0,Clear
1376,1376,sam. 24.03.2012,"Badener Limmat-Lauf, Baden",Baden,http://services.datasport.com/2012/lauf/baden,7.0,18.0,0.0,Partly cloudy
1377,1377,dim. 18.03.2012,Tour de Presinge,Presinge,http://services.datasport.com/2012/lauf/presinge,1.0,16.0,0.0,Clear
1378,1378,sam. 17.03.2012,Kerzerslauf,Kerzers,http://services.datasport.com/2012/lauf/kerzers,2.0,17.0,0.0,Clear
1379,1379,dim. 11.03.2012,"FISHERMAN'S FRIEND StrongmanRun, Thun",Engelberg,http://services.datasport.com/2012/lauf/strongmanrun_ch,-8.0,4.0,0.0,Clear
1380,1380,sam. 10.03.2012,"10km, Payerne",Payerne,http://services.datasport.com/2012/lauf/payerne,-5.0,8.0,0.0,Sunny
1381,1381,dim. 04.03.2012,Schweizer Crossmeisterschaften Näfels,Näfels,http://services.datasport.com/2012/lauf/smcross,-4.0,4.0,0.0,Freezing fog
1382,1382,sam. 03.03.2012,Laufsporttag Winterthur,Winterthur,http://services.datasport.com/2012/zkb/winterthur,1.0,15.0,0.0,Clear
1383,1383,sam. 28.04.2012,Luzerner Stadtlauf,Luzern,http://services.datasport.com/2012/lauf/luzern,7.0,23.0,0.0,Sunny
1384,1384,sam. 28.04.2012,20km de Lausanne,Lausanne,http://services.datasport.com/2012/lauf/km20,10.0,24.0,0.0,Partly cloudy
1385,1385,sam. 28.04.2012,"Chäsitzerlouf, Kehrsatz",Kehrsatz,http://services.datasport.com/2012/lauf/kehrsatz,9.0,24.0,0.0,Clear
1386,1386,mer. 25.04.2012,BCN Tour Cornaux,Colombier NE,http://services.datasport.com/2012/lauf/tdcn/etape1,-1.0,12.0,0.0,Cloudy
1387,1387,mer. 25.04.2012,Tour du Chablais #3 Collombey-Muraz,Evionnaz,http://services.datasport.com/2012/lauf/TourDuChablais/etappe3,-7.0,6.0,0.0,Cloudy
1388,1388,mer. 25.04.2012,GO-IN 6 Weeks #2 Inwil,Mauensee,http://services.datasport.com/2012/lauf/6weeks/etappe2,3.0,15.0,0.0,Partly cloudy
1389,1389,dim. 22.04.2012,"Zürich Marathon, Teamrun und Cityrun",Zürich,http://services.datasport.com/2012/lauf/zuerich,3.0,11.0,0.0,Patchy rain possible
1390,1390,sam. 21.04.2012,"Tower-Running, Basel",Basel,http://services.datasport.com/2012/lauf/tower,3.0,11.0,0.0,Patchy light rain
1391,1391,sam. 21.04.2012,"Rotseelauf, Ebikon",Ebikon,http://services.datasport.com/2012/lauf/rotsee,-1.0,13.0,0.0,Patchy light rain with thunder
1392,1392,mer. 18.04.2012,GO-IN 6 Weeks #1 Sursee,Mauensee,http://services.datasport.com/2012/lauf/6weeks/etappe1,4.0,10.0,0.0,Partly cloudy
1393,1393,mer. 18.04.2012,Tour du Chablais #2 Bex,Bouveret,http://services.datasport.com/2012/lauf/TourDuChablais/etappe2,0.0,6.0,0.0,Patchy light drizzle
1394,1394,sam. 14.04.2012,GP der Stadt Dübendorf,Dübendorf,http://services.datasport.com/2012/zkb/gpduebendorf,3.0,10.0,0.0,Light rain shower
1395,1395,sam. 14.04.2012,"Les Traine-Savates, Cheseaux-sur-Lausanne",Cheseaux-sur-Lausanne,http://services.datasport.com/2012/lauf/traines,1.0,8.0,0.0,Mist
1396,1396,sam. 14.04.2012,"Bündner Frühlingslauf, Domat / Ems",Thusis,http://services.datasport.com/2012/lauf/buendner,-3.0,3.0,0.0,Light snow
1397,1397,mer. 11.04.2012,Tour du Chablais #1 Montreux,Ollon VD,http://services.datasport.com/2012/lauf/TourDuChablais/etappe1,1.0,4.0,0.0,Patchy moderate snow
1398,1398,lun. 09.04.2012,"Giro Media Blenio, Dongio",Dongio,http://services.datasport.com/2012/lauf/blenio,-12.0,5.0,0.0,Partly cloudy
1399,1399,sam. 07.04.2012,"GP Fricktal, Eiken",Eiken,http://services.datasport.com/2012/lauf/eiken,5.0,10.0,0.0,Light drizzle
1400,1400,mer. 30.05.2012,BCN Tour Neuchâtel,Neuchâtel,http://services.datasport.com/2012/lauf/tdcn/etape6,12.0,23.0,0.0,Mist
1401,1401,mer. 30.05.2012,Tour du Pays de Vaud printanier #1 Chavornay,Nyon,http://services.datasport.com/2012/lauf/tdpv-printanier/etape1,16.0,18.0,0.0,Mist
1402,1402,dim. 27.05.2012,"Blüemlisalp-Lauf, Reichenbach",Reichenbach im Kandertal,http://services.datasport.com/2012/lauf/bluemlisalp,12.0,20.0,0.0,Patchy rain possible
1403,1403,sam. 26.05.2012,Pfingstlauf Wohlen AG,Wohlen AG,http://services.datasport.com/2012/lauf/wohlen,13.0,21.0,0.0,Clear
1404,1404,mer. 23.05.2012,BCN Tour La Chaux-de-Fonds,Couvet,http://services.datasport.com/2012/lauf/tdcn/etape5,11.0,17.0,0.0,Light drizzle
1405,1405,mer. 23.05.2012,GO-IN 6 Weeks #6 Dagmersellen,Dagmersellen,http://services.datasport.com/2012/lauf/6weeks/etappe6,12.0,20.0,0.0,Light rain
1406,1406,dim. 20.05.2012,"Dreiländer-Lauf, Basel",Basel,http://services.datasport.com/2012/lauf/dreilaender,12.0,23.0,0.0,Mist
1407,1407,ven. 18.05.2012,Faido Running Night,Faido,http://services.datasport.com/2012/lauf/faido,-4.0,7.0,0.0,Patchy rain possible
1408,1408,jeu. 17.05.2012,"Flughafenlauf, Kloten",Kloten,http://services.datasport.com/2012/zkb/flughafen,2.0,14.0,0.0,Mist
1409,1409,mer. 16.05.2012,BCN Tour Colombier,La Chaux-de-Fonds,http://services.datasport.com/2012/lauf/tdcn/etape4,1.0,5.0,0.0,Light snow
1410,1410,mer. 16.05.2012,Tour du Chablais #6 Montreux,Aigle,http://services.datasport.com/2012/lauf/TourDuChablais/etappe6,-1.0,5.0,0.0,Patchy rain possible
1411,1411,mer. 16.05.2012,GO-IN 6 Weeks #5 Gettnau,Beinwil am See,http://services.datasport.com/2012/lauf/6weeks/etappe5,-1.0,7.0,0.0,Patchy rain possible
1412,1412,sam. 12.05.2012,Lenzburger Lauf,Lenzburg,http://services.datasport.com/2012/lauf/lburger,8.0,15.0,0.0,Light rain shower
1413,1413,mer. 09.05.2012,BCN Tour Les Ponts-de-Martel,Les Ponts-de-Martel,http://services.datasport.com/2012/lauf/tdcn/etape3,12.0,17.0,0.0,Patchy light rain with thunder
1414,1414,mer. 09.05.2012,Tour du Chablais #5 Bex,Roche VD,http://services.datasport.com/2012/lauf/TourDuChablais/etappe5,8.0,17.0,0.0,Partly cloudy
1415,1415,mer. 09.05.2012,GO-IN 6 Weeks #4 Romoos,Pfaffnau,http://services.datasport.com/2012/lauf/6weeks/etappe4,10.0,20.0,0.0,Patchy rain possible
1416,1416,dim. 06.05.2012,Winterthur Marathon,Winterthur,http://services.datasport.com/2012/lauf/winterthur,7.0,13.0,0.0,Patchy light rain
1417,1417,sam. 05.05.2012,"Sempacherseelauf, Sursee",Sursee,http://services.datasport.com/2012/lauf/sempacherseelauf,8.0,16.0,0.0,Patchy rain possible
1418,1418,mer. 02.05.2012,BCN Tour Couvet,Chézard-St-Martin,http://services.datasport.com/2012/lauf/tdcn/etape2,10.0,17.0,0.0,Partly cloudy
1419,1419,mer. 02.05.2012,GO-IN 6 Weeks #3 Buttisholz,Wolhusen,http://services.datasport.com/2012/lauf/6weeks/etappe3,8.0,15.0,0.0,Patchy rain possible
1420,1420,mer. 02.05.2012,Tour du Chablais #4 Champéry,Les Mosses,http://services.datasport.com/2012/lauf/TourDuChablais/etappe4,5.0,13.0,0.0,Light rain
1421,1421,mar. 01.05.2012,"Sihltaler Frühlingslauf, Gattikon",Gattikon,http://services.datasport.com/2012/lauf/sihltaler,10.0,19.0,0.0,Partly cloudy
1422,1422,sam. 30.06.2012,"Tour du Lac de Joux, Le Sentier",Le Sentier,http://services.datasport.com/2012/lauf/tour-du-lac-de-joux,19.0,24.0,0.0,Fog
1423,1423,ven. 29.06.2012,"Derendinger Abendlauf, Derendingen",Derendingen,http://services.datasport.com/2012/lauf/derendingen,18.0,30.0,0.0,Clear
1424,1424,ven. 29.06.2012,"Lauerzerseelauf, Seewen SZ",Seewen SZ,http://services.datasport.com/2012/lauf/lauerzerseelauf,19.0,30.0,0.0,Clear
1425,1425,dim. 24.06.2012,"Aletsch-Halbmarathon, Bettmeralp",Bettmeralp,http://services.datasport.com/2012/lauf/gletscherlauf,8.0,19.0,0.0,Fog
1426,1426,sam. 23.06.2012,Hellebardenlauf Sempach,Sempach Stadt,http://services.datasport.com/2012/lauf/sempach,11.0,21.0,0.0,Fog
1427,1427,sam. 23.06.2012,"Graubünden Marathon/Walking, Lenzerheide",Lenzerheide/Lai,http://services.datasport.com/2012/lauf/grmarathon,27.0,32.0,0.0,Light rain shower
1428,1428,sam. 23.06.2012,"Froburg-Berglauf, Lostorf",Lostorf,http://services.datasport.com/2012/lauf/froburg,13.0,20.0,0.0,Clear
1429,1429,mer. 20.06.2012,"Chrischonalauf, Riehen",Riehen,http://services.datasport.com/2012/lauf/chrischonalauf,13.0,19.0,0.0,Light rain shower
1430,1430,sam. 16.06.2012,10-Meilen Laufen,Laufen,http://services.datasport.com/2012/lauf/laufen,16.0,26.0,0.0,Mist
1431,1431,sam. 16.06.2012,"Wylandlauf, Andelfingen",Andelfingen,http://services.datasport.com/2012/zkb/wyland,17.0,30.0,0.0,Clear
1432,1432,mar. 12.06.2012,"Töss-Stafette, Winterthur",Winterthur,http://services.datasport.com/2012/lauf/toess,10.0,14.0,0.0,Mist
1433,1433,dim. 10.06.2012,Schweizer Frauenlauf Bern,Bern,http://services.datasport.com/2012/lauf/frauenlauf,9.0,19.0,0.0,Sunny
1434,1434,sam. 09.06.2012,Zumiker-Lauf,Zumikon,http://services.datasport.com/2012/zkb/zumiker,12.0,19.0,0.0,Patchy light drizzle
1435,1435,jeu. 07.06.2012,"Bieler Lauftage, Biel/Bienne",Biel/Bienne,http://services.datasport.com/2012/lauf/biel,14.0,25.0,0.0,Partly cloudy
1436,1436,mer. 06.06.2012,"Gempenlauf, Dornach",Dornach,http://services.datasport.com/2012/lauf/gempen,11.0,16.0,0.0,Moderate rain
1437,1437,mer. 06.06.2012,Tour du Pays de Vaud printanier #2 Yens,Moudon,http://services.datasport.com/2012/lauf/tdpv-printanier/etape2,10.0,14.0,0.0,Partly cloudy
1438,1438,mer. 06.06.2012,10km-Lauf Kapo Aargau,Aarau,http://services.datasport.com/2012/lauf/kapoag,11.0,15.0,0.0,Moderate rain at times
1439,1439,dim. 03.06.2012,"La Cuorsa dil Rein, Disentis",Disentis/Mustér,http://services.datasport.com/2012/lauf/cuorsadilrein,10.0,16.0,0.0,Light rain shower
1440,1440,dim. 03.06.2012,"Männlichen Halbmarathon, Grindelwald",Grindelwald,http://services.datasport.com/2012/lauf/maennlichen,8.0,17.0,0.0,Partly cloudy
1441,1441,sam. 02.06.2012,"Baldeggerseelauf, Hitzkirch",Hitzkirch,http://services.datasport.com/2012/lauf/baldegger,13.0,25.0,0.0,Clear
1442,1442,ven. 20.07.2012,"Aegeriseelauf, Oberägeri",Oberägeri,http://services.datasport.com/2012/lauf/aegeri,,,,
1443,1443,dim. 08.07.2012,Montreux - Les Rochers de Naye,Montreux,http://services.datasport.com/2012/lauf/montreux,14.0,19.0,0.0,Patchy rain possible
1444,1444,sam. 07.07.2012,"Zermatt Marathon, Zermatt",Zermatt,http://services.datasport.com/2012/lauf/zermattmarathon,7.0,16.0,0.0,Patchy light rain with thunder
1445,1445,ven. 06.07.2012,"Swiss IRONTRAIL, Davos",Chur,http://services.datasport.com/2012/lauf/irontrail,12.0,19.0,0.0,Patchy rain possible
1446,1446,dim. 01.07.2012,"Murilauf, Muri b. Bern",Muri b. Bern,http://services.datasport.com/2012/lauf/murilauf,30.0,37.0,0.0,Clear
1447,1447,mer. 29.08.2012,Tour du Pays de Vaud #4 - La Sarraz,Chavornay,http://services.datasport.com/2012/lauf/tdpv/etape4,12.0,24.0,0.0,Patchy rain possible
1448,1448,mer. 29.08.2012,Liestaler Stadtlauf,Liestal,http://services.datasport.com/2012/lauf/liestal,13.0,25.0,0.0,Sunny
1449,1449,mer. 29.08.2012,Groupe E Tour Fribourg #1 Gurmels,Cousset,http://services.datasport.com/2012/lauf/groupe-e-tour/etape1,11.0,25.0,0.0,Patchy rain possible
1450,1450,dim. 26.08.2012,"Thuner Stadtlauf, Thun",Thun,http://services.datasport.com/2012/lauf/thunstadt,12.0,18.0,0.0,Clear
1451,1451,dim. 26.08.2012,"La Montheysanne, Monthey",Monthey,http://services.datasport.com/2012/lauf/montheysanne,9.0,15.0,0.0,Sunny
1452,1452,sam. 25.08.2012,"Internationaler Matterhornlauf, Zermatt",Zermatt,http://services.datasport.com/2012/lauf/matterhorn,11.0,14.0,0.0,Moderate or heavy rain with thunder
1453,1453,mer. 22.08.2012,Tour du Pays de Vaud #3 - Mezières,Yverdon-les-Bains,http://services.datasport.com/2012/lauf/tdpv/etape3,15.0,25.0,0.0,Patchy rain possible
1454,1454,dim. 19.08.2012,"Rheinfall-Lauf, Neuhausen",Neuhausen am Rheinfall,http://services.datasport.com/2012/lauf/rheinfall,20.0,34.0,0.0,Clear
1455,1455,sam. 18.08.2012,"Inferno Halbmarathon, Mürren",Mürren,http://services.datasport.com/2012/tri/inferno,14.0,24.0,0.0,Clear
1456,1456,mer. 15.08.2012,Emmenlauf Utzenstorf,Utzenstorf,http://services.datasport.com/2012/lauf/emme,15.0,29.0,0.0,Clear
1457,1457,mer. 15.08.2012,Tour du Pays de Vaud #2 - Genolier,Mézières VD,http://services.datasport.com/2012/lauf/tdpv/etape2,13.0,29.0,0.0,Clear
1458,1458,dim. 12.08.2012,"Sierre-Zinal, Sierre",Sierre,http://services.datasport.com/2012/lauf/zinal,8.0,19.0,0.0,Sunny
1459,1459,dim. 12.08.2012,Basler Bruggelauf,Basel,http://services.datasport.com/2012/lauf/bruggelauf,12.0,25.0,0.0,Partly cloudy
1460,1460,sam. 11.08.2012,"Münsiger-Louf, Münsingen",Münsingen,http://services.datasport.com/2012/lauf/muensingen,12.0,20.0,0.0,Sunny
1461,1461,mer. 08.08.2012,Tour du pays de Vaud #1 - Penthaz,Penthaz,http://services.datasport.com/2012/lauf/tdpv/etape1,,,,
1462,1462,dim. 05.08.2012,"Course pédestre Thyon-Dixence, Thyon",Thyon-Les Collons,http://services.datasport.com/2012/lauf/thyon,27.0,30.0,0.0,Light rain shower
1463,1463,sam. 04.08.2012,"Glacier 3000 Run, Gstaad",Gstaad,http://services.datasport.com/2012/lauf/glacier3000,12.0,22.0,0.0,Sunny
1464,1464,dim. 30.09.2012,"Pfäffikerseelauf, Wetzikon",Wetzikon ZH,http://services.datasport.com/2012/zkb/pfaeffiker,6.0,17.0,0.0,Fog
1465,1465,dim. 30.09.2012,"Stralugano, Lugano",Lugano,http://services.datasport.com/2012/lauf/stralugano,7.0,21.0,0.0,Clear
1466,1466,sam. 29.09.2012,"Les KM de Chando, Chandolin",Zinal,http://services.datasport.com/2012/lauf/chandolin,4.0,8.0,0.0,Patchy light rain
1467,1467,mer. 26.09.2012,Groupe E Tour Fribourg #5 Fribourg,Givisiez,http://services.datasport.com/2012/lauf/groupe-e-tour/etape5,7.0,20.0,0.0,Partly cloudy
1468,1468,dim. 23.09.2012,IWB Basel Marathon,Basel,http://services.datasport.com/2012/lauf/runtothebeat,9.0,25.0,0.0,Sunny
1469,1469,dim. 23.09.2012,Neeracher Kinder- und Jugendlauf,Neerach,http://services.datasport.com/2012/lauf/neerach,9.0,26.0,0.0,Sunny
1470,1470,dim. 23.09.2012,"Weltrekordversuch 1000 x 42.195m, Zürich",Zürich,http://services.datasport.com/2012/lauf/wr1000x42195,9.0,26.0,0.0,Sunny
1471,1471,sam. 22.09.2012,"Int Greifenseelauf, Uster",Uster,http://services.datasport.com/2012/lauf/Greifenseelauf,10.0,17.0,0.0,Light rain shower
1472,1472,sam. 22.09.2012,"Willisauer Lauf, Willisau",Willisau,http://services.datasport.com/2012/lauf/willisau,12.0,17.0,0.0,Light rain shower
1473,1473,sam. 22.09.2012,Course pédestre de Renens,Renens VD,http://services.datasport.com/2012/lauf/renens,11.0,19.0,0.0,Patchy rain possible
1474,1474,mer. 19.09.2012,Groupe E Tour Fribourg #4 Siviriez,Siviriez,http://services.datasport.com/2012/lauf/groupe-e-tour/etape4,11.0,14.0,0.0,Light rain
1475,1475,sam. 15.09.2012,"Burgdorfer Stadtlauf, Burgdorf",Burgdorf,http://services.datasport.com/2012/lauf/burgdorf,10.0,18.0,0.0,Partly cloudy
1476,1476,sam. 15.09.2012,"Sardona Ultra Trail, Furt",Wangs,http://services.datasport.com/2012/lauf/sardona,4.0,16.0,0.0,Clear
1477,1477,mer. 12.09.2012,Groupe E Tour Fribourg #3 Estavayer-le-Lac,Kerzers,http://services.datasport.com/2012/lauf/groupe-e-tour/etape3,9.0,13.0,0.0,Heavy rain
1478,1478,sam. 08.09.2012,"Jungfrau-Marathon, Interlaken",Interlaken,http://services.datasport.com/2012/lauf/jungfrau,8.0,21.0,0.0,Clear
1479,1479,sam. 08.09.2012,Türlerseelauf Affoltern am Albis,Affoltern am Albis,http://services.datasport.com/2012/zkb/affoltern,14.0,26.0,0.0,Clear
1480,1480,ven. 07.09.2012,"Jungfrau Minirun + Minimarathon, Interlaken",Interlaken,http://services.datasport.com/2012/lauf/jmprolog,8.0,19.0,0.0,Mist
1481,1481,mer. 05.09.2012,Groupe E Tour Fribourg #2 Plafayon,Charmey (Gruyère),http://services.datasport.com/2012/lauf/groupe-e-tour/etape2,9.0,20.0,0.0,Mist
1482,1482,mer. 05.09.2012,Tour du pays de Vaud #5 - St. Prex,St-Prex,http://services.datasport.com/2012/lauf/tdpv/etape6,12.0,21.0,0.0,Fog
1483,1483,dim. 02.09.2012,"crossrun, Therwil",Therwil,http://services.datasport.com/2012/lauf/crossrun,11.0,19.0,0.0,Light rain shower
