,date,name,location,url,min_temp,max_temp,uv_index,weather_desc,latitude,longitude,weekday,day,month,year
1292,sam. 09.07.2011,"Zermatt Marathon, Zermatt",Zermatt,http://services.datasport.com/2011/lauf/zermattmarathon,10.0,15.0,0.0,Light rain shower,,,saturday,9,7,2011
1293,dim. 03.07.2011,"Murilauf, Muri b. Bern",Muri b. Bern,http://services.datasport.com/2011/lauf/murilauf,26.0,36.0,0.0,Partly cloudy,46.9350521,7.498472799999999,sunday,3,7,2011
1294,sam. 02.07.2011,10-Meilen Laufen,Laufen,http://services.datasport.com/2011/lauf/laufen,10.0,18.0,0.0,Mist,,,saturday,2,7,2011
1295,mer. 31.08.2011,Tour du Pays de Vaud #4 - Chavornay,Champvent,http://services.datasport.com/2011/lauf/tdpv/etape4,10.0,23.0,0.0,Sunny,46.7829756,6.5728678,wednesday,31,8,2011
1296,mer. 31.08.2011,Liestaler Stadtlauf,Liestal,http://services.datasport.com/2011/lauf/liestal,11.0,24.0,0.0,Clear,47.4866143,7.7334272,wednesday,31,8,2011
1297,dim. 28.08.2011,"Thuner Stadtlauf, Thun",Thun,http://services.datasport.com/2011/lauf/thunstadt,5.0,21.0,0.0,Sunny,46.7579868,7.6279881,sunday,28,8,2011
1298,dim. 28.08.2011,Run&Walk; Event Rothenburg,Rothenburg,http://services.datasport.com/2011/lauf/fitevent,10.0,21.0,0.0,Clear,49.3801834,10.1867388,sunday,28,8,2011
1299,dim. 28.08.2011,"crossrun, Therwil",Therwil,http://services.datasport.com/2011/lauf/crossrun,9.0,20.0,0.0,Mist,47.4990611,7.5532808,sunday,28,8,2011
1300,sam. 27.08.2011,Frauenfelder Stadtlauf,Frauenfeld,http://services.datasport.com/2011/lauf/frauenfeld,7.0,16.0,0.0,Patchy light rain,,,saturday,27,8,2011
1301,mer. 24.08.2011,Tour du Pays de Vaud #3 - La Sarraz,Chavornay,http://services.datasport.com/2011/lauf/tdpv/etape4,16.0,27.0,0.0,Clear,46.7088129,6.5707689,wednesday,24,8,2011
1302,dim. 21.08.2011,"Engadiner Sommerlauf, Samedan",Bever,http://services.datasport.com/2011/lauf/engadin,19.0,27.0,0.0,Light rain shower,,,sunday,21,8,2011
1303,dim. 21.08.2011,"Rheinfall-Lauf, Neuhausen",Neuhausen am Rheinfall,http://services.datasport.com/2011/lauf/rheinfall,19.0,31.0,0.0,Clear,47.6837423,8.6126098,sunday,21,8,2011
1304,sam. 20.08.2011,"Internationaler Matterhornlauf, Zermatt",Zermatt,http://services.datasport.com/2011/lauf/matterhorn,8.0,23.0,0.0,Clear,,,saturday,20,8,2011
1305,sam. 20.08.2011,"Inferno Halbmarathon, Mürren",Mürren,http://services.datasport.com/2011/tri/inferno,12.0,23.0,0.0,Clear,,,saturday,20,8,2011
1306,sam. 20.08.2011,"Mountainman, Titlis-Hasliberg-Pilatus",Sarnen,http://services.datasport.com/2011/lauf/mountainman,13.0,27.0,0.0,Clear,,,saturday,20,8,2011
1307,mer. 17.08.2011,Emmenlauf Utzenstorf,Utzenstorf,http://services.datasport.com/2011/lauf/emme,16.0,26.0,0.0,Clear,47.12816670000001,7.5588034,wednesday,17,8,2011
1308,mer. 17.08.2011,Tour du Pays de Vaud #2 - Genolier,Mézières VD,http://services.datasport.com/2011/lauf/tdpv/etape2,15.0,28.0,0.0,Clear,46.5955273,6.7702883,wednesday,17,8,2011
1309,dim. 14.08.2011,"Sierre-Zinal, Sierre",Sierre,http://services.datasport.com/2011/lauf/zinal,9.0,22.0,0.0,Clear,46.29413110000001,7.533536199999999,sunday,14,8,2011
1310,dim. 14.08.2011,Basler Bruggelauf,Basel,http://services.datasport.com/2011/lauf/bruggelauf,16.0,24.0,0.0,Patchy rain possible,47.5595986,7.5885761,sunday,14,8,2011
1311,sam. 13.08.2011,"Münsiger-Louf, Münsingen",Münsingen,http://services.datasport.com/2011/lauf/muensingen,14.0,23.0,0.0,Light rain shower,46.8746813,7.5627528,saturday,13,8,2011
1312,mer. 10.08.2011,Tour du pays de Vaud #1 - Mezières,Yverdon-les-Bains,http://services.datasport.com/2011/lauf/tdpv/etape3,8.0,19.0,0.0,Sunny,46.7784736,6.641183,wednesday,10,8,2011
1313,dim. 07.08.2011,"Course pédestre Thyon-Dixence, Thyon",Thyon-Les Collons,http://services.datasport.com/2011/lauf/thyon,28.0,30.0,0.0,Clear,,,sunday,7,8,2011
1314,sam. 06.08.2011,"Glacier 3000 Run, Gstaad",Gstaad,http://services.datasport.com/2011/lauf/glacier3000,11.0,22.0,0.0,Patchy rain possible,46.4717588,7.2865728,saturday,6,8,2011
1315,dim. 25.09.2011,"Pfäffikerseelauf, Wetzikon",Wetzikon ZH,http://services.datasport.com/2011/zkb/pfaeffiker,13.0,22.0,0.0,Clear,,,sunday,25,9,2011
1316,dim. 25.09.2011,"Stralugano, Lugano",Lugano,http://services.datasport.com/2011/lauf/stralugano,9.0,22.0,0.0,Clear,46.0036778,8.951051999999999,sunday,25,9,2011
1317,dim. 25.09.2011,Neeracher Kinder- und Jugendlauf,Neerach,http://services.datasport.com/2011/lauf/neerach,11.0,24.0,0.0,Clear,,,sunday,25,9,2011
1318,sam. 24.09.2011,A travers Carouge - Run to Run,Carouge GE,http://services.datasport.com/2011/lauf/carouge,8.0,23.0,0.0,Clear,46.1829674,6.1378539,saturday,24,9,2011
1319,sam. 24.09.2011,"Willisauer Lauf, Willisau",Willisau,http://services.datasport.com/2011/lauf/willisau,12.0,22.0,0.0,Clear,,,saturday,24,9,2011
1320,sam. 17.09.2011,"Int Greifenseelauf, Uster",Uster,http://services.datasport.com/2011/lauf/Greifenseelauf,15.0,21.0,0.0,Light rain shower,47.3482747,8.717873899999999,saturday,17,9,2011
1321,jeu. 15.09.2011,"Kongresslauf für psychische Gesundheit, Interlaken",Interlaken,http://services.datasport.com/2011/lauf/SGPP,7.0,18.0,0.0,Mist,,,thursday,15,9,2011
1322,mer. 14.09.2011,Tour du pays de Vaud #6 - St. Prex,St-Prex,http://services.datasport.com/2011/lauf/tdpv/etape6,11.0,18.0,0.0,Fog,46.4829113,6.458343500000001,wednesday,14,9,2011
1323,dim. 11.09.2011,IWB Basel Marathon,Basel,http://services.datasport.com/2011/lauf/runtothebeat,14.0,25.0,0.0,Sunny,47.5595986,7.5885761,sunday,11,9,2011
1324,sam. 10.09.2011,"Jungfrau-Marathon, Interlaken",Interlaken,http://services.datasport.com/2011/lauf/jungfrau,11.0,23.0,0.0,Clear,,,saturday,10,9,2011
1325,sam. 10.09.2011,Altstätter Städtlilauf,Altstätten SG,http://services.datasport.com/2011/lauf/altstaeter,10.0,30.0,0.0,Clear,,,saturday,10,9,2011
1326,sam. 10.09.2011,Türlerseelauf Affoltern am Albis,Affoltern am Albis,http://services.datasport.com/2011/zkb/affoltern,19.0,28.0,0.0,Sunny,47.2795081,8.4540083,saturday,10,9,2011
1327,ven. 09.09.2011,"Jungfrau Minirun + Minimarathon, Interlaken",Interlaken,http://services.datasport.com/2011/lauf/jmprolog,9.0,19.0,0.0,Partly cloudy,,,friday,9,9,2011
1328,mer. 07.09.2011,Tour du pays de Vaud #5 - Penthaz,Penthaz,http://services.datasport.com/2011/lauf/tdpv/etape1,,,,,46.5993131,6.539251200000001,wednesday,7,9,2011
1329,sam. 03.09.2011,"Rütilauf, Rüti ZH",Rüti ZH,http://services.datasport.com/2011/zkb/rueti,17.0,27.0,0.0,Clear,47.2566995,8.854421,saturday,3,9,2011
1330,sam. 03.09.2011,"Collontrek, Bionaz (I) - Arolla (CH)",Arolla,http://services.datasport.com/2011/lauf/collontrek,8.0,15.0,0.0,Light rain shower,,,saturday,3,9,2011
1331,sam. 03.09.2011,"Sommer Gommerlauf, Ulrichen",Ulrichen,http://services.datasport.com/2011/lauf/sommer-gommer,10.0,21.0,0.0,Clear,,,saturday,3,9,2011
1332,dim. 30.10.2011,Lausanne Marathon,Lausanne,http://services.datasport.com/2011/lauf/lamara,2.0,15.0,0.0,Mist,46.5196535,6.6322734,sunday,30,10,2011
1333,dim. 30.10.2011,"Lucerne Marathon, Luzern",Luzern,http://services.datasport.com/2011/lauf/lucernemarathon,1.0,16.0,0.0,Sunny,47.05016819999999,8.3093072,sunday,30,10,2011
1334,sam. 29.10.2011,"Glarner Stadtlauf, Glarus",Glarus,http://services.datasport.com/2011/lauf/glarus,4.0,13.0,0.0,Partly cloudy,,,saturday,29,10,2011
1335,dim. 23.10.2011,"Bremgartenlauf, Bremgarten b.Bern",Bremgarten b. Bern,http://services.datasport.com/2011/lauf/bremgarten,3.0,14.0,0.0,Clear,46.9756803,7.437264300000001,sunday,23,10,2011
1336,sam. 22.10.2011,"Üetliberglauf, Zürich",Zürich,http://services.datasport.com/2011/zkb/uetliberg,-1.0,14.0,0.0,Clear,47.3768866,8.541694,saturday,22,10,2011
1337,sam. 22.10.2011,Herbstlauf Burgdorf,Burgdorf,http://services.datasport.com/2011/lauf/burgherbst,1.0,11.0,0.0,Clear,45.277123,-115.9129022,saturday,22,10,2011
1338,dim. 16.10.2011,"Brienzerseelauf, Bönigen",Bönigen b. Interlaken,http://services.datasport.com/2011/lauf/brienzer,-5.0,10.0,0.0,Sunny,,,sunday,16,10,2011
1339,sam. 15.10.2011,"Hallwilerseelauf, Beinwil am See",Beinwil am See,http://services.datasport.com/2011/lauf/hallwil,0.0,18.0,0.0,Clear,,,saturday,15,10,2011
1340,sam. 15.10.2011,"Bürenlauf, Büren an der Aare",Büren an der Aare,http://services.datasport.com/2011/lauf/bueren,-1.0,16.0,0.0,Mist,,,saturday,15,10,2011
1341,dim. 09.10.2011,Schlosslauf Rapperswil-Jona,Rapperswil SG,http://services.datasport.com/2011/lauf/schloss,2.0,5.0,0.0,Light sleet,47.2266239,8.818437399999999,sunday,9,10,2011
1342,sam. 01.10.2011,Morat-Fribourg,Murten,http://services.datasport.com/2011/lauf/morat,7.0,24.0,0.0,Sunny,46.92922110000001,7.120184,saturday,1,10,2011
1343,dim. 27.11.2011,"Course de l'Avent, Yverdon",Fribourg,http://services.datasport.com/2011/lauf/YverdonNoel,-1.0,9.0,0.0,Clear,46.8064773,7.161971899999999,sunday,27,11,2011
1344,sam. 26.11.2011,Basler Stadtlauf,Basel,http://services.datasport.com/2011/lauf/basel,0.0,9.0,0.0,Clear,47.5595986,7.5885761,saturday,26,11,2011
1345,sam. 26.11.2011,Foulées automnales de Meyrin,Meyrin,http://services.datasport.com/2011/lauf/meyrin,-2.0,10.0,0.0,Clear,46.2283204,6.070988,saturday,26,11,2011
1346,dim. 20.11.2011,Frauenfelder,Frauenfeld,http://services.datasport.com/2011/lauf/frauenfelder,-3.0,12.0,0.0,Clear,,,sunday,20,11,2011
1347,sam. 19.11.2011,"Corrida Bulloise, Bulle",Bulle,http://services.datasport.com/2011/lauf/corrida,-1.0,9.0,0.0,Clear,46.6154512,7.057726799999999,saturday,19,11,2011
1348,sam. 19.11.2011,Langenthaler Stadtlauf,Langenthal,http://services.datasport.com/2011/lauf/langenthal,-2.0,10.0,0.0,Clear,47.2120786,7.790562299999999,saturday,19,11,2011
1349,dim. 13.11.2011,"Maratona Ticino, Tenero",Tenero,http://services.datasport.com/2011/lauf/tenero,0.0,9.0,0.0,Clear,,,sunday,13,11,2011
1350,dim. 13.11.2011,"Int. Bieler Cross, Biel-Bienne",Biel/Bienne,http://services.datasport.com/2011/lauf/bielercross,1.0,15.0,0.0,Clear,47.1367785,7.2467909,sunday,13,11,2011
1351,dim. 13.11.2011,"Augusta Raurica Lauf, Augst BL",Augst BL,http://services.datasport.com/2011\lauf\augusta-raurica,2.0,14.0,0.0,Clear,,,sunday,13,11,2011
1352,sam. 12.11.2011,"Kyburglauf, Kyburg",Kyburg,http://services.datasport.com/2011/lauf/kyburg,0.0,15.0,0.0,Clear,,,saturday,12,11,2011
1353,dim. 06.11.2011,"Walliseller Lauf, Wallisellen",Wallisellen,http://services.datasport.com/2011/lauf/wallisellen,8.0,18.0,0.0,Partly cloudy,,,sunday,6,11,2011
1354,dim. 06.11.2011,"Gurtenclassic, Wabern",Wabern,http://services.datasport.com/2011/lauf/gurten,5.0,18.0,0.0,Partly cloudy,46.92901639999999,7.448973199999999,sunday,6,11,2011
1355,sam. 31.12.2011,Gippinger Stauseelauf,Leuggern,http://services.datasport.com/2011/lauf/gippingen,2.0,5.0,0.0,Light rain,47.5810513,8.2152586,saturday,31,12,2011
1356,sam. 31.12.2011,Silvesterlauf Gersau,Gersau,http://services.datasport.com/2011/lauf/gersau,-2.0,2.0,0.0,Moderate rain,,,saturday,31,12,2011
1357,sam. 17.12.2011,"Christmas Midnight Run, Lausanne",Lausanne,http://services.datasport.com/2011/lauf/midnight,-4.0,0.0,0.0,Partly cloudy,46.5196535,6.6322734,saturday,17,12,2011
1358,sam. 17.12.2011,"La Trotteuse-Tissot, La Chaux-de-Fonds",La Chaux-de-Fonds,http://services.datasport.com/2011/lauf/trotteuse,-1.0,0.0,0.0,Partly cloudy,47.1034892,6.832783800000001,saturday,17,12,2011
1359,dim. 11.12.2011,"Zürcher Silvesterlauf, Zürich",Zürich,http://services.datasport.com/2011/lauf/silvester,2.0,9.0,0.0,Mist,47.3768866,8.541694,sunday,11,12,2011
1360,sam. 10.12.2011,Course Titzé de noël Sion,Sion,http://services.datasport.com/2011/lauf/sion,-8.0,1.0,0.0,Partly cloudy,46.2331221,7.360625999999999,saturday,10,12,2011
1361,dim. 04.12.2011,"Steinhölzlilauf, Liebefeld",Liebefeld,http://services.datasport.com/2011/lauf/steinhlzli,4.0,9.0,0.0,Partly cloudy,46.933331,7.416668,sunday,4,12,2011
1362,sam. 03.12.2011,"Course de l'Escalade, Genève",Genève,http://services.datasport.com/2011/lauf/escalade,5.0,7.0,0.0,Cloudy,46.2043907,6.1431577,saturday,3,12,2011
1363,sam. 03.12.2011,Gossauer Weihnachtslauf,Gossau SG,http://services.datasport.com/2011/lauf/gossau,3.0,7.0,0.0,Partly cloudy,47.4155608,9.248852,saturday,3,12,2011
1364,sam. 14.01.2012,"Dietiker Neujahrslauf, Dietikon",Dietikon,http://services.datasport.com/2012/zkb/zhneujahr,0.0,2.0,0.0,Clear,47.4053885,8.39977,saturday,14,1,2012
1365,sam. 07.01.2012,"Swiss Snow Walk & Run, Arosa",Arosa,http://services.datasport.com/2012/lauf/arosa,-18.0,-3.0,0.0,Partly cloudy,,,saturday,7,1,2012
1366,dim. 01.01.2012,"Neujahrsmarathon Zürich, Schlieren",Schlieren,http://services.datasport.com/2012/lauf/neujahrsmarathon/,6.0,10.0,0.0,Partly cloudy,47.3982611,8.448795,sunday,1,1,2012
1367,sam. 25.02.2012,ASICS Bremgarter Reusslauf,Bremgarten AG,http://services.datasport.com/2012/lauf/reuss,3.0,9.0,0.0,Mist,47.34917739999999,8.3397905,saturday,25,2,2012
1368,sam. 31.03.2012,Männedörfler Waldlauf,Männedorf,http://services.datasport.com/2012/zkb/maennedorf,2.0,14.0,0.0,Sunny,47.2574625,8.6946733,saturday,31,3,2012
1369,sam. 31.03.2012,10km Schweizer Meisterschaften Lyss,Lyss,http://services.datasport.com/2012/lauf/lyss10km,4.0,15.0,0.0,Cloudy,47.0746504,7.3077022,saturday,31,3,2012
1370,sam. 31.03.2012,Birslauf Basel,Basel,http://services.datasport.com/2012/lauf/birslauffr,3.0,16.0,0.0,Cloudy,47.5595986,7.5885761,saturday,31,3,2012
1371,dim. 25.03.2012,Walking Lugano,Lugano,http://services.datasport.com/2012/lauf/lugano,2.0,18.0,0.0,Clear,46.0036778,8.951051999999999,sunday,25,3,2012
1372,sam. 24.03.2012,"Badener Limmat-Lauf, Baden",Baden,http://services.datasport.com/2012/lauf/baden,7.0,18.0,0.0,Partly cloudy,48.5699281,8.5303972,saturday,24,3,2012
1373,dim. 18.03.2012,Tour de Presinge,Presinge,http://services.datasport.com/2012/lauf/presinge,1.0,16.0,0.0,Clear,46.21860299999999,6.2535283,sunday,18,3,2012
1374,sam. 17.03.2012,Kerzerslauf,Kerzers,http://services.datasport.com/2012/lauf/kerzers,2.0,17.0,0.0,Clear,46.97488999999999,7.1954365,saturday,17,3,2012
1375,dim. 11.03.2012,"FISHERMAN'S FRIEND StrongmanRun, Thun",Engelberg,http://services.datasport.com/2012/lauf/strongmanrun_ch,-8.0,4.0,0.0,Clear,46.8200266,8.4069918,sunday,11,3,2012
1376,sam. 10.03.2012,"10km, Payerne",Payerne,http://services.datasport.com/2012/lauf/payerne,-5.0,8.0,0.0,Sunny,46.8220266,6.9405663,saturday,10,3,2012
1377,dim. 04.03.2012,Schweizer Crossmeisterschaften Näfels,Näfels,http://services.datasport.com/2012/lauf/smcross,-4.0,4.0,0.0,Freezing fog,,,sunday,4,3,2012
1378,sam. 03.03.2012,Laufsporttag Winterthur,Winterthur,http://services.datasport.com/2012/zkb/winterthur,1.0,15.0,0.0,Clear,39.8088766,-75.6037351,saturday,3,3,2012
1379,sam. 28.04.2012,Luzerner Stadtlauf,Luzern,http://services.datasport.com/2012/lauf/luzern,7.0,23.0,0.0,Sunny,47.05016819999999,8.3093072,saturday,28,4,2012
1380,sam. 28.04.2012,20km de Lausanne,Lausanne,http://services.datasport.com/2012/lauf/km20,10.0,24.0,0.0,Partly cloudy,46.5196535,6.6322734,saturday,28,4,2012
1381,sam. 28.04.2012,"Chäsitzerlouf, Kehrsatz",Kehrsatz,http://services.datasport.com/2012/lauf/kehrsatz,9.0,24.0,0.0,Clear,,,saturday,28,4,2012
1382,mer. 25.04.2012,BCN Tour Cornaux,Colombier NE,http://services.datasport.com/2012/lauf/tdcn/etape1,-1.0,12.0,0.0,Cloudy,46.9668714,6.8589727,wednesday,25,4,2012
1383,mer. 25.04.2012,Tour du Chablais #3 Collombey-Muraz,Evionnaz,http://services.datasport.com/2012/lauf/TourDuChablais/etappe3,-7.0,6.0,0.0,Cloudy,46.1782231,7.0223787,wednesday,25,4,2012
1384,mer. 25.04.2012,GO-IN 6 Weeks #2 Inwil,Mauensee,http://services.datasport.com/2012/lauf/6weeks/etappe2,3.0,15.0,0.0,Partly cloudy,,,wednesday,25,4,2012
1385,dim. 22.04.2012,"Zürich Marathon, Teamrun und Cityrun",Zürich,http://services.datasport.com/2012/lauf/zuerich,3.0,11.0,0.0,Patchy rain possible,47.3768866,8.541694,sunday,22,4,2012
1386,sam. 21.04.2012,"Tower-Running, Basel",Basel,http://services.datasport.com/2012/lauf/tower,3.0,11.0,0.0,Patchy light rain,47.5595986,7.5885761,saturday,21,4,2012
1387,sam. 21.04.2012,"Rotseelauf, Ebikon",Ebikon,http://services.datasport.com/2012/lauf/rotsee,-1.0,13.0,0.0,Patchy light rain with thunder,,,saturday,21,4,2012
1388,mer. 18.04.2012,GO-IN 6 Weeks #1 Sursee,Mauensee,http://services.datasport.com/2012/lauf/6weeks/etappe1,4.0,10.0,0.0,Partly cloudy,,,wednesday,18,4,2012
1389,mer. 18.04.2012,Tour du Chablais #2 Bex,Bouveret,http://services.datasport.com/2012/lauf/TourDuChablais/etappe2,0.0,6.0,0.0,Patchy light drizzle,46.3835529,6.854975199999999,wednesday,18,4,2012
1390,sam. 14.04.2012,GP der Stadt Dübendorf,Dübendorf,http://services.datasport.com/2012/zkb/gpduebendorf,3.0,10.0,0.0,Light rain shower,47.3971476,8.618012799999999,saturday,14,4,2012
1391,sam. 14.04.2012,"Les Traine-Savates, Cheseaux-sur-Lausanne",Cheseaux-sur-Lausanne,http://services.datasport.com/2012/lauf/traines,1.0,8.0,0.0,Mist,46.585452,6.6047712,saturday,14,4,2012
1392,sam. 14.04.2012,"Bündner Frühlingslauf, Domat / Ems",Thusis,http://services.datasport.com/2012/lauf/buendner,-3.0,3.0,0.0,Light snow,,,saturday,14,4,2012
1393,mer. 11.04.2012,Tour du Chablais #1 Montreux,Ollon VD,http://services.datasport.com/2012/lauf/TourDuChablais/etappe1,1.0,4.0,0.0,Patchy moderate snow,46.2957462,6.9916269,wednesday,11,4,2012
1394,lun. 09.04.2012,"Giro Media Blenio, Dongio",Dongio,http://services.datasport.com/2012/lauf/blenio,-12.0,5.0,0.0,Partly cloudy,,,monday,9,4,2012
1395,sam. 07.04.2012,"GP Fricktal, Eiken",Eiken,http://services.datasport.com/2012/lauf/eiken,5.0,10.0,0.0,Light drizzle,,,saturday,7,4,2012
1396,mer. 30.05.2012,BCN Tour Neuchâtel,Neuchâtel,http://services.datasport.com/2012/lauf/tdcn/etape6,12.0,23.0,0.0,Mist,46.9899874,6.9292732,wednesday,30,5,2012
1397,mer. 30.05.2012,Tour du Pays de Vaud printanier #1 Chavornay,Nyon,http://services.datasport.com/2012/lauf/tdpv-printanier/etape1,16.0,18.0,0.0,Mist,46.3832683,6.2347852,wednesday,30,5,2012
1398,dim. 27.05.2012,"Blüemlisalp-Lauf, Reichenbach",Reichenbach im Kandertal,http://services.datasport.com/2012/lauf/bluemlisalp,12.0,20.0,0.0,Patchy rain possible,46.6254387,7.6940529,sunday,27,5,2012
1399,sam. 26.05.2012,Pfingstlauf Wohlen AG,Wohlen AG,http://services.datasport.com/2012/lauf/wohlen,13.0,21.0,0.0,Clear,47.3493653,8.2768762,saturday,26,5,2012
1400,mer. 23.05.2012,BCN Tour La Chaux-de-Fonds,Couvet,http://services.datasport.com/2012/lauf/tdcn/etape5,11.0,17.0,0.0,Light drizzle,46.9262933,6.6324944,wednesday,23,5,2012
1401,mer. 23.05.2012,GO-IN 6 Weeks #6 Dagmersellen,Dagmersellen,http://services.datasport.com/2012/lauf/6weeks/etappe6,12.0,20.0,0.0,Light rain,,,wednesday,23,5,2012
1402,dim. 20.05.2012,"Dreiländer-Lauf, Basel",Basel,http://services.datasport.com/2012/lauf/dreilaender,12.0,23.0,0.0,Mist,47.5595986,7.5885761,sunday,20,5,2012
1403,ven. 18.05.2012,Faido Running Night,Faido,http://services.datasport.com/2012/lauf/faido,-4.0,7.0,0.0,Patchy rain possible,,,friday,18,5,2012
1404,jeu. 17.05.2012,"Flughafenlauf, Kloten",Kloten,http://services.datasport.com/2012/zkb/flughafen,2.0,14.0,0.0,Mist,,,thursday,17,5,2012
1405,mer. 16.05.2012,BCN Tour Colombier,La Chaux-de-Fonds,http://services.datasport.com/2012/lauf/tdcn/etape4,1.0,5.0,0.0,Light snow,47.1034892,6.832783800000001,wednesday,16,5,2012
1406,mer. 16.05.2012,Tour du Chablais #6 Montreux,Aigle,http://services.datasport.com/2012/lauf/TourDuChablais/etappe6,-1.0,5.0,0.0,Patchy rain possible,46.3190253,6.970566,wednesday,16,5,2012
1407,mer. 16.05.2012,GO-IN 6 Weeks #5 Gettnau,Beinwil am See,http://services.datasport.com/2012/lauf/6weeks/etappe5,-1.0,7.0,0.0,Patchy rain possible,,,wednesday,16,5,2012
1408,sam. 12.05.2012,Lenzburger Lauf,Lenzburg,http://services.datasport.com/2012/lauf/lburger,8.0,15.0,0.0,Light rain shower,47.3904443,8.172154500000001,saturday,12,5,2012
1409,mer. 09.05.2012,BCN Tour Les Ponts-de-Martel,Les Ponts-de-Martel,http://services.datasport.com/2012/lauf/tdcn/etape3,12.0,17.0,0.0,Patchy light rain with thunder,46.999113,6.733554799999999,wednesday,9,5,2012
1410,mer. 09.05.2012,Tour du Chablais #5 Bex,Roche VD,http://services.datasport.com/2012/lauf/TourDuChablais/etappe5,8.0,17.0,0.0,Partly cloudy,46.3603257,6.931504599999999,wednesday,9,5,2012
1411,mer. 09.05.2012,GO-IN 6 Weeks #4 Romoos,Pfaffnau,http://services.datasport.com/2012/lauf/6weeks/etappe4,10.0,20.0,0.0,Patchy rain possible,,,wednesday,9,5,2012
1412,dim. 06.05.2012,Winterthur Marathon,Winterthur,http://services.datasport.com/2012/lauf/winterthur,7.0,13.0,0.0,Patchy light rain,39.8088766,-75.6037351,sunday,6,5,2012
1413,sam. 05.05.2012,"Sempacherseelauf, Sursee",Sursee,http://services.datasport.com/2012/lauf/sempacherseelauf,8.0,16.0,0.0,Patchy rain possible,,,saturday,5,5,2012
1414,mer. 02.05.2012,BCN Tour Couvet,Chézard-St-Martin,http://services.datasport.com/2012/lauf/tdcn/etape2,10.0,17.0,0.0,Partly cloudy,47.0624261,6.9175754,wednesday,2,5,2012
1415,mer. 02.05.2012,GO-IN 6 Weeks #3 Buttisholz,Wolhusen,http://services.datasport.com/2012/lauf/6weeks/etappe3,8.0,15.0,0.0,Patchy rain possible,,,wednesday,2,5,2012
1416,mer. 02.05.2012,Tour du Chablais #4 Champéry,Les Mosses,http://services.datasport.com/2012/lauf/TourDuChablais/etappe4,5.0,13.0,0.0,Light rain,,,wednesday,2,5,2012
1417,mar. 01.05.2012,"Sihltaler Frühlingslauf, Gattikon",Gattikon,http://services.datasport.com/2012/lauf/sihltaler,10.0,19.0,0.0,Partly cloudy,47.2949282,8.5644799,tuesday,1,5,2012
1418,sam. 30.06.2012,"Tour du Lac de Joux, Le Sentier",Le Sentier,http://services.datasport.com/2012/lauf/tour-du-lac-de-joux,19.0,24.0,0.0,Fog,37.0986603,-93.1115214,saturday,30,6,2012
